,name,count
4243,pyre-check.scripts.callgraph_utilities.InputFormat.validate_callees,1
4244,collections.deque.__iadd__,1
4245,pyre-check.scripts.callgraph_utilities.DependencyGraph.find_traces_for_callees,1
4246,str.isidentifier,1
4247,pyre-check.scripts.analyze_leaks.LeakAnalysisResult._script_errors_to_json,1
4248,pyre-check.scripts.analyze_leaks.LeakAnalysisScriptError.to_json,1
4249,pyre-check.pyre_extensions.tests.safe_json_test.BasicTestCase._assert_loads_fails,1
4250,pyre-check.pyre_extensions.tests.safe_json_test.BasicTestCase._assert_loads,1
4251,pyre-check.pyre_extensions.ParameterSpecification.__init__,1
4252,pyre-check.pyre_extensions.tests.basic_test.BasicTestCase.test_override.Derived.static_method_good_order,1
4253,pyre-check.pyre_extensions.tests.basic_test.BasicTestCase.test_override.Derived.normal_method,1
4254,json.decoder.JSONDecodeError.__init__,1
4255,type.__dict__,1
4256,pyre-check.client.timer.Timer.stop_in_second,1
4257,pyre-check.client.timer.Timer.stop_in_microsecond,1
4258,socketserver.BaseServer.shutdown,1
4259,socketserver.ThreadingMixIn.server_close,1
4260,socketserver.UnixStreamServer.__init__,1
4261,pyre-check.client.json_rpc.Response.from_string,1
4262,pyre-check.client.frontend_configuration.OpenSource.get_dot_pyre_directory,1
4263,pyre-check.client.tests.find_directories_test.RelativeLocalRootTest.assert_relative_local_root,1
4264,pyre-check.client.tests.find_directories_test.FindParentDirectoryContainingFileTest.assert_find_parent_directory_containing_file,1
4265,pyre-check.client.tests.find_directories_test.FindParentDirectoryContainingDirectoryTest.assert_find_parent_directory_containing_directory,1
4266,pyre-check.client.tests.find_directories_test.FindOutermostDirectoryContainingFileTest.assert_find_outermost_directory_containing_file,1
4267,pyre-check.client.tests.find_directories_test.FindGlobalRootTest.assert_find_global_root,1
4268,pyre-check.client.tests.find_directories_test.FindGlobalAndLocalRootTest.assert_find_roots,1
4269,pyre-check.client.tests.find_directories_test.FindGlobalAndLocalRootTest.to_found_root,1
4270,pyre-check.client.tests.dataclasses_merge_test.RaiseWhenOverwritten.__init__,1
4271,pyre-check.client.tests.dataclasses_merge_test.Prepend.__init__,1
4272,pyre-check.client.tests.dataclasses_merge_test.Nesting.__init__,1
4273,pyre-check.client.tests.dataclasses_merge_test.Custom.__init__,1
4274,pyre-check.client.tests.daemon_socket_test.SocketTest._assert_socket_path,1
4275,pyre-check.client.tests.coverage_data_tests.ModuleModecollectorTest.assert_counts,1
4276,pyre-check.client.tests.coverage_data_tests.FunctionAnnotationStatusTest._parameter,1
4277,libcst._nodes.expression.Param.__init__,1
4278,pyre-check.client.tests.coverage_data_tests.AnnotationCollectorTest._build_and_visit_annotation_collector,1
4279,pyre-check.client.tests.background_tasks_test.WaitForEventTask.__init__,1
4280,asyncio.locks.Event.set,1
4281,asyncio.locks.Event.clear,1
4282,pyre-check.client.status_message_handler.ClientStatusMessageHandler.get_status_updates_availability,1
4283,pyre-check.client.status_message_handler.ClientStatusMessageHandler.log,1
4284,pyre-check.client.command_arguments.StatisticsArguments.__init__,1
4285,pyre-check.client.command_arguments.RageArguments.__init__,1
4286,pyre-check.client.command_arguments.QueryArguments.__init__,1
4287,click.core.Context.ensure_object,1
4288,pyre-check.client.command_arguments.ProfileOutput.__str__,1
4289,pyre-check.client.frontend_configuration.OpenSource.get_remote_logger,1
4290,pyre-check.client.commands.pyre_server_options.PyreServerOptions.create_reader,1
4291,click.exceptions.ClickException.show,1
4292,pyre-check.client.command_arguments.CoverageArguments.__init__,1
4293,pyre-check.client.log.log.TimedStreamHandler.__init__,1
4294,logging.handlers.RotatingFileHandler.__init__,1
4295,logging.Handler.emit,1
4296,pyre-check.client.log.log.TimedStreamHandler.emit,1
4297,pyre-check.client.log.log.StreamLogger._log_server_stderr_message,1
4298,libcst.codemod._visitor.ContextAwareVisitor.__init__,1
4299,libcst.matchers.Subscript.__init__,1
4300,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.FunctionAnnotation.__init__,1
4301,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.TypeCollector._handle_Parameters,1
4302,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.Annotations.finish,1
4303,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.TypeCollector._module_and_target,1
4304,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.TypeCollector._handle_Index,1
4305,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.TypeCollector._get_qualified_name_and_dequalified_node,1
4306,libcst._nodes.expression.Annotation.__init__,1
4307,libcst.matchers._visitors.MatcherDecoratableVisitor.__init__,1
4308,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.FunctionKey.__init__,1
4309,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.TypeCollector.__init__,1
4310,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.Annotations.update,1
4311,libcst.codemod.visitors._gather_imports.GatherImportsVisitor.__init__,1
4312,pyre-check.client.libcst_vendored_visitors._gather_global_names.GatherGlobalNamesVisitor.__init__,1
4313,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.AnnotationCounts.any_changes_applied,1
4314,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.ApplyTypeAnnotationsVisitor._insert_empty_line,1
4315,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.ApplyTypeAnnotationsVisitor._split_module,1
4316,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.ApplyTypeAnnotationsVisitor._apply_annotation_to_return,1
4317,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.ApplyTypeAnnotationsVisitor._match_signatures,1
4318,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.ApplyTypeAnnotationsVisitor._update_parameters,1
4319,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.ApplyTypeAnnotationsVisitor._annotate_single_target,1
4320,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.ApplyTypeAnnotationsVisitor._apply_annotation_to_parameter,1
4321,libcst._nodes.whitespace.EmptyLine.__init__,1
4322,libcst._nodes.statement.AnnAssign.__init__,1
4323,libcst.codemod._visitor.ContextAwareTransformer.__init__,1
4324,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.AnnotationCounts.__init__,1
4325,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.Annotations.__init__,1
4326,pyre-check.client.language_server.protocol.PublishDiagnosticsClientTagSupport.__init__,1
4327,pyre-check.client.language_server.protocol.TextDocumentSyncClientCapabilities.__init__,1
4328,pyre-check.client.language_server.protocol.PublishDiagnosticsClientCapabilities.__init__,1
4329,pyre-check.client.language_server.protocol.InitializeParameters.__init__,1
4330,pyre-check.client.language_server.protocol.InitializationOptions.__init__,1
4331,pyre-check.client.language_server.protocol.TextDocumentClientCapabilities.__init__,1
4332,pyre-check.client.language_server.tests.protocol_test.ExceptionRaisingBytesWriter.__init__,1
4333,pyre-check.client.language_server.connections.MemoryBytesWriter.write,1
4334,pyre-check.client.language_server.connections.MemoryBytesReader.reset,1
4335,pyre-check.client.language_server.connections.MemoryBytesReader.read_exactly,1
4336,pyre-check.client.language_server.connections.MemoryBytesReader.read_until,1
4337,pyre-check.client.language_server.tests.connections_test.ConnectionTest._test_connect,1
4338,pyre-check.client.language_server.tests.connections_test.AsyncConnectionTest._test_connect_async,1
4339,pyre-check.client.language_server.code_navigation_request.DefinitionResponse.__init__,1
4340,pyre-check.client.language_server.code_navigation_request.CodeNavigationRange.__init__,1
4341,pyre-check.client.language_server.code_navigation_request.CodeNavigationPosition.__init__,1
4342,pyre-check.client.language_server.code_navigation_request.LocationOfDefinitionResponse.__init__,1
4343,pyre-check.client.language_server.code_navigation_request.PyreCompletionsResponse.__init__,1
4344,pyre-check.client.language_server.code_navigation_request.PyreCompletionItem.__init__,1
4345,pyre-check.client.json_rpc.JSONRPC.serialize,1
4346,pyre-check.client.language_server.features._AvailabilityWithShadow.is_disabled,1
4347,pyre-check.client.language_server.daemon_connection.AsyncConnection.send_request,1
4348,pyre-check.client.language_server.daemon_connection.AsyncConnection.create,1
4349,pyre-check.client.language_server.daemon_connection.AsyncConnection._send_request_no_logging,1
4350,pyre-check.client.language_server.daemon_connection.AsyncConnection.__init__,1
4351,asyncio.events.AbstractEventLoop.connect_write_pipe,1
4352,asyncio.streams.StreamReader.__init__,1
4353,asyncio.streams.StreamWriter.__init__,1
4354,asyncio.streams.StreamReaderProtocol.__init__,1
4355,asyncio.events.AbstractEventLoop.connect_read_pipe,1
4356,pyre-check.client.language_server.connections.StreamBytesWriter.close,1
4357,asyncio.streams.StreamWriter.write,1
4358,asyncio.streams.StreamWriter.drain,1
4359,pyre-check.client.language_server.connections.StreamBytesWriter._stream_writer_wait_closed,1
4360,asyncio.streams.StreamWriter.close,1
4361,asyncio.streams.StreamWriter.wait_closed,1
4362,asyncio.streams.StreamReader.readuntil,1
4363,bytearray.append,1
4364,bytearray.endswith,1
4365,pyre-check.client.language_server.connections.AsyncBytesWriter.write,1
4366,pyre-check.client.language_server.connections.AsyncBytesReader.read_exactly,1
4367,pyre-check.client.language_server.code_navigation_request.PyreCompletionItemKind.to_lsp_completion_item_kind,1
4368,pyre-check.client.language_server.code_navigation_request.CodeNavigationRange.to_lsp_range,1
4369,pyre-check.client.language_server.code_navigation_request.CodeNavigationPosition.to_lsp_position,1
4370,pyre-check.client.json_rpc.ErrorResponse.from_json,1
4371,pyre-check.client.json_rpc.SuccessResponse.from_json,1
4372,pyre-check.client.json_rpc.JSONRPC.json,1
4373,pyre-check.client.configuration.configuration.Configuration.project_identifier,1
4374,pyre-check.client.frontend_configuration.OpenSource.get_global_root,1
4375,pyre-check.client.configuration.configuration.Configuration.to_json,1
4376,pyre-check.client.configuration.platform_aware.PlatformAware.get,1
4377,pyre-check.client.frontend_configuration.Base.get_typeshed_location,1
4378,pyre-check.client.frontend_configuration.Base.get_existent_user_specified_search_paths,1
4379,pyre-check.client.find_directories.TypeshedLayout.find_third_party_roots,1
4380,pyre-check.client.find_directories.TypeshedLayout.infer_layout,1
4381,pyre-check.client.error.ModelVerificationError.to_json,1
4382,pyre-check.client.error.TaintConfigurationError.to_json,1
4383,pyre-check.client.error.TaintConfigurationError.to_text,1
4384,pyre-check.client.error.ModelVerificationError.to_text,1
4385,pyre-check.client.error.Error.to_text,1
4386,pyre-check.client.error.Error.get_sarif_rule,1
4387,pyre-check.client.error.TaintConfigurationError.to_sarif,1
4388,pyre-check.client.error.TaintConfigurationError.get_sarif_rule,1
4389,pyre-check.client.error.ModelVerificationError.to_sarif,1
4390,pyre-check.client.error.ModelVerificationError.get_sarif_rule,1
4391,pyre-check.client.error.Error.to_sarif,1
4392,staticmethod.__init__,1
4393,dataclasses_json.api.DataClassJsonMixin.schema,1
4394,pyre-check.client.coverage_data.SuppressionCollector.__init__,1
4395,pyre-check.client.coverage_data.ModuleModeInfo.__init__,1
4396,pyre-check.client.coverage_data.Location.from_code_range,1
4397,pyre-check.client.coverage_data.SuppressionCollector.suppression_from_comment,1
4398,pyre-check.client.coverage_data.SuppressionCollector._error_codes_from_re_group,1
4399,pyre-check.client.coverage_data.AnnotationContext.get_function_identifier,1
4400,pyre-check.client.coverage_data.AnnotationContext.update_for_enter_define,1
4401,pyre-check.client.coverage_data.AnnotationContext.is_non_static_method,1
4402,pyre-check.client.coverage_data.AnnotationCollector.get_parameter_annotation_info,1
4403,pyre-check.client.coverage_data.AnnotationContext.update_for_enter_class,1
4404,pyre-check.client.coverage_data.FunctionAnnotationInfo.non_self_cls_parameters,1
4405,pyre-check.client.coverage_data.AnnotationContext.update_for_exit_define,1
4406,pyre-check.client.coverage_data.AnnotationContext.update_for_exit_class,1
4407,pyre-check.client.coverage_data.AnnotationContext.__init__,1
4408,pyre-check.client.configuration.unwatched.UnwatchedFiles.to_json,1
4409,pyre-check.client.configuration.search_path.SubdirectoryRawElement.expand_relative_root,1
4410,pyre-check.client.configuration.search_path.SimpleRawElement.expand_relative_root,1
4411,pyre-check.client.configuration.search_path.SitePackageRawElement.expand_relative_root,1
4412,pyre-check.client.configuration.search_path.SitePackageRawElement.expand_global_root,1
4413,pyre-check.client.configuration.search_path.SubdirectoryRawElement.expand_global_root,1
4414,pyre-check.client.configuration.search_path.SimpleRawElement.expand_global_root,1
4415,pyre-check.client.configuration.search_path.SimpleRawElement.expand_glob,1
4416,pyre-check.client.configuration.search_path.SubdirectoryElement.command_line_argument,1
4417,pyre-check.client.configuration.search_path.SitePackageElement.command_line_argument,1
4418,pyre-check.client.configuration.search_path.SimpleElement.command_line_argument,1
4419,unittest.case.TestCase.assertGreater,1
4420,pyre-check.client.configuration.search_path.SitePackageRawElement.to_element,1
4421,pyre-check.client.configuration.search_path.RawElement.expand_glob,1
4422,pyre-check.client.configuration.search_path.SubdirectoryRawElement.to_element,1
4423,pyre-check.client.configuration.exceptions.InvalidPythonVersion.__init__,1
4424,pyre-check.client.configuration.platform_aware.PlatformAware.__init__,1
4425,typing.KeysView.__sub__,1
4426,pyre-check.client.configuration.site_packages.SearchStrategy.__str__,1
4427,pyre-check.client.configuration.configuration.PartialConfiguration._get_extra_keys,1
4428,pyre-check.client.configuration.search_path.RawElement.expand_relative_root,1
4429,pyre-check.client.configuration.python_version.PythonVersion.to_string,1
4430,pyre-check.client.configuration.unwatched.UnwatchedDependency.to_json,1
4431,pyre-check.client.configuration.platform_aware.PlatformAware.to_json,1
4432,pyre-check.client.configuration.extension.Element.command_line_argument,1
4433,pyre-check.client.configuration.search_path.RawElement.expand_global_root,1
4434,pyre-check.client.commands.tests.statistics_test.IgnoreCountCollectorTest.assert_counts,1
4435,pyre-check.client.commands.tests.statistics_test.FixmeCountCollectorTest.assert_counts,1
4436,pyre-check.client.frontend_configuration.SavedStateProject.__init__,1
4437,pyre-check.client.commands.tests.start_test.TestSavedStateConfiguration.__init__,1
4438,unittest.case.TestCase.assertTupleEqual,1
4439,pyre-check.client.commands.start.Arguments.serialize,1
4440,pyre-check.client.json_rpc.SuccessResponse.json,1
4441,pyre-check.client.commands.tests.server_setup.PyreLanguageServerApiSetup.__init__,1
4442,pyre-check.client.commands.tests.pyre_server_options_test.FakeFrontendConfiguration.__init__,1
4443,typing.MutableSet.pop,1
4444,asyncio.futures.Future.done,1
4445,pyre-check.client.language_server.protocol.DocumentSymbolsParameters.__init__,1
4446,pyre-check.client.commands.tests.language_server_test.ApiTestCase._assert_json_equal,1
4447,pyre-check.client.commands.tests.infer_test.StubApplicationTest._normalize,1
4448,pyre-check.client.commands.tests.infer_test.ExpectedModuleAnnotationItem.__init__,1
4449,pyre-check.client.commands.infer.RawInferOutputForPath.create_from_json,1
4450,pyre-check.client.commands.infer.RawParameter.__init__,1
4451,pyre-check.client.commands.infer.Arguments.serialize,1
4452,pyre-check.client.commands.daemon_query_failer.DaemonQueryNoOpFailer.query_failure,1
4453,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.get_type_errors,1
4454,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.get_reference_locations,1
4455,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.update_overlay,1
4456,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.get_completions,1
4457,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.get_definition_locations,1
4458,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.get_hover,1
4459,pyre-check.client.commands.tests.daemon_querier_test.MockDaemonQueryFailer.__init__,1
4460,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.get_call_hierarchy_from_item,1
4461,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.handle_file_closed,1
4462,pyre-check.client.language_server.protocol.CallHierarchyItem.__init__,1
4463,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.handle_file_opened,1
4464,pyre-check.client.commands.daemon_querier.FailableDaemonQuerier.get_init_call_hierarchy,1
4465,pyre-check.client.commands.tests.daemon_querier_test.GoToDefinitionExceptionDaemonQuerier.__init__,1
4466,pyre-check.client.commands.daemon_querier.CodeNavigationDaemonQuerier.get_completions,1
4467,pyre-check.client.commands.tests.coverage_test.CoverageTest.contains_uncovered_lines,1
4468,pyre-check.client.commands.code_navigation.PyreCodeNavigationDaemonLaunchAndSubscribeHandler.handle_status_update_event,1
4469,pyre-check.client.commands.code_navigation.PyreCodeNavigationDaemonLaunchAndSubscribeHandler.client_setup,1
4470,pyre-check.client.commands.check.Arguments.serialize,1
4471,pyre-check.client.commands.analyze.Arguments.serialize,1
4472,libcst._position.CodeRange.__init__,1
4473,libcst._position.CodePosition.__init__,1
4474,pyre-check.client.commands.statistics.StatisticsData.__init__,1
4475,pyre-check.client.commands.statistics.SuppressionCountCollector.error_codes,1
4476,pyre-check.client.commands.statistics.ModuleSuppressionData.__init__,1
4477,pyre-check.client.coverage_data.FunctionAnnotationInfo.is_partially_annotated,1
4478,pyre-check.client.coverage_data.AnnotationCollector.parameters,1
4479,pyre-check.client.commands.statistics.ModuleAnnotationData.__init__,1
4480,pyre-check.client.coverage_data.FunctionAnnotationInfo.is_fully_annotated,1
4481,pyre-check.client.frontend_configuration.Base.get_saved_state_project,1
4482,pyre-check.client.frontend_configuration.Base.get_other_critical_files,1
4483,pyre-check.client.log.log.StreamLogger.__enter__,1
4484,pyre-check.client.log.log.StreamLogger.__init__,1
4485,pyre-check.client.commands.start.MatchPolicy.__str__,1
4486,pyre-check.client.commands.servers.RunningServerStatus.from_json,1
4487,pyre-check.client.commands.servers.RunningServerStatus.to_json,1
4488,pyre-check.client.commands.servers.DefunctServerStatus.to_json,1
4489,pyre-check.client.commands.server_state.DaemonStatus.__init__,1
4490,pyre-check.client.commands.server_event.ServerStartException.__init__,1
4491,pyre-check.client.commands.server_event.ErrorKind.__str__,1
4492,pyre-check.client.commands.report_any_expressions.ModuleExpressionData.from_typed_backend_data,1
4493,pyre-check.client.commands.report_any_expressions.ModuleExpressionData.__init__,1
4494,pyre-check.client.commands.report_any_expressions.ExpressionStatistics.from_coverage_at_path,1
4495,pyre-check.client.commands.report_any_expressions.AnyExpression.from_typed_backend_data,1
4496,pyre-check.client.commands.report_any_expressions.ExpressionStatistics.from_error,1
4497,pyre-check.client.commands.report_any_expressions.AnyExpression.__init__,1
4498,pyre-check.client.commands.report.ModuleData.collect_from_paths,1
4499,pyre-check.client.commands.report.ModulePath.create,1
4500,pyre-check.client.commands.report.ModulePath.__init__,1
4501,pyre-check.client.commands.report.ModuleData.CollectFromPathArgs.__init__,1
4502,pyre-check.client.commands.report.ModulePath.absolute_path,1
4503,pyre-check.client.commands.report.ModuleData.collect,1
4504,pyre-check.client.commands.report.ModuleData.__init__,1
4505,pyre-check.client.frontend_configuration.Base.get_content_for_display,1
4506,pyre-check.client.commands.query_response.Response.from_json,1
4507,pyre-check.client.commands.pysa_server.PysaServer.run,1
4508,pyre-check.client.commands.pysa_server.PysaServer.__init__,1
4509,pyre-check.client.commands.pysa_server.PysaServer.process_open_request,1
4510,pyre-check.client.commands.pysa_server.PysaServer.process_did_save_request,1
4511,pyre-check.client.commands.pysa_server.PysaServer.wait_for_exit,1
4512,pyre-check.client.commands.pysa_server.PysaServer.process_close_request,1
4513,pyre-check.client.commands.pysa_server.PysaServer.show_message_to_client,1
4514,pyre-check.client.commands.pyre_server_options.PyreServerOptions.create,1
4515,pyre-check.client.json_rpc.Request.__repr__,1
4516,pyre-check.client.commands.pyre_language_server.PyreLanguageServerDispatcher.serve_requests,1
4517,pyre-check.client.commands.pyre_language_server.PyreLanguageServerDispatcher.dispatch_nonblocking_request,1
4518,pyre-check.client.commands.pyre_language_server.PyreLanguageServerApi.process_shutdown_request,1
4519,pyre-check.client.commands.pyre_language_server.PyreLanguageServerDispatcher.wait_for_exit,1
4520,pyre-check.client.commands.pyre_language_server.PyreLanguageServerApi.process_completion_request,1
4521,pyre-check.client.commands.pyre_language_server.PyreLanguageServerApi.process_call_hierarchy_incoming_call,1
4522,pyre-check.client.commands.pyre_language_server.PyreLanguageServerDispatcher._try_restart_pyre_daemon,1
4523,pyre-check.client.language_server.protocol.HoverParameters.from_json_rpc_parameters,1
4524,pyre-check.client.commands.pyre_language_server.PyreLanguageServerApi.process_call_hierarchy_request,1
4525,pyre-check.client.commands.pyre_language_server.PyreLanguageServerApi.process_call_hierarchy_outgoing_call,1
4526,pyre-check.client.language_server.protocol.DidChangeTextDocumentParameters.from_json_rpc_parameters,1
4527,pyre-check.client.language_server.protocol.CallHierarchyIncomingCallParameters.from_json_rpc_parameters,1
4528,pyre-check.client.language_server.protocol.RenameParameters.from_json_rpc_parameters,1
4529,pyre-check.client.language_server.protocol.CompletionParameters.from_json_rpc_parameters,1
4530,pyre-check.client.language_server.protocol.CallHierarchyOutgoingCallParameters.from_json_rpc_parameters,1
4531,pyre-check.client.language_server.protocol.DocumentSymbolsParameters.from_json_rpc_parameters,1
4532,pyre-check.client.language_server.protocol.DefinitionParameters.from_json_rpc_parameters,1
4533,pyre-check.client.language_server.protocol.TypeCoverageParameters.from_json_rpc_parameters,1
4534,pyre-check.client.language_server.protocol.ReferencesParameters.from_json_rpc_parameters,1
4535,pyre-check.client.commands.pyre_language_server.PyreLanguageServerApi.process_rename_request,1
4536,pyre-check.client.json_rpc.Request.extract_parameters,1
4537,pyre-check.client.language_server.protocol.CallHierarchyParameters.from_json_rpc_parameters,1
4538,pyre-check.client.commands.pyre_language_server.PyreLanguageServer.sample_source_code,1
4539,pyre-check.client.commands.pyre_language_server.PyreLanguageServer._get_definition_result,1
4540,pyre-check.client.language_server.features._AvailabilityWithShadow.is_shadow,1
4541,pyre-check.client.language_server.protocol.CallHierarchyOutgoingCall.__init__,1
4542,pyre-check.client.language_server.protocol.CallHierarchyIncomingCall.__init__,1
4543,pyre-check.client.commands.pyre_language_server.QueryResultWithDurations.__init__,1
4544,pyre-check.client.commands.profile.StatisticsOverTime.graph_total_shared_memory_size_over_time,1
4545,pyre-check.client.commands.profile.StatisticsOverTime.to_json,1
4546,pyre-check.client.commands.profile.TableStatistics.is_empty,1
4547,bytes.__mod__,1
4548,pyre-check.client.commands.persistent.PyrePersistentDaemonLaunchAndSubscribeHandler._subscribe_to_type_errors,1
4549,pyre-check.client.commands.persistent.PyrePersistentDaemonLaunchAndSubscribeHandler._subscribe_to_state_changes,1
4550,pyre-check.client.commands.no_daemon_query.Arguments.__init__,1
4551,libcst.metadata.name_provider.FullyQualifiedNameProvider.gen_cache,1
4552,pyre-check.client.commands.libcst_util.QualifiedNameWithPositionVisitor.__init__,1
4553,pyre-check.client.commands.launch_and_subscribe_handler.PyreDaemonLaunchAndSubscribeHandler._subscribe,1
4554,pyre-check.client.commands.launch_and_subscribe_handler.PyreDaemonLaunchAndSubscribeHandler.launch_and_subscribe,1
4555,pyre-check.client.commands.launch_and_subscribe_handler.PyreDaemonLaunchAndSubscribeHandler.client_teardown,1
4556,pyre-check.client.commands.launch_and_subscribe_handler.PyreDaemonLaunchAndSubscribeHandler.client_setup,1
4557,pyre-check.client.status_message_handler.ClientStatusMessageHandler.show_notification_message_to_client,1
4558,pyre-check.client.commands.launch_and_subscribe_handler.PyreDaemonLaunchAndSubscribeHandler.connect_and_subscribe,1
4559,pyre-check.client.commands.launch_and_subscribe_handler.PyreSubscriptionResponseParser.parse_response,1
4560,pyre-check.client.commands.launch_and_subscribe_handler.PyreDaemonLaunchAndSubscribeHandler._handle_subscription_body,1
4561,pyre-check.client.commands.launch_and_subscribe_handler.PyreDaemonLaunchAndSubscribeHandler.handle_status_update_event,1
4562,pyre-check.client.commands.launch_and_subscribe_handler.PyreDaemonLaunchAndSubscribeHandler.handle_type_error_event,1
4563,psutil.Process.name,1
4564,psutil.Process.pid,1
4565,pyre-check.client.commands.initialization.OtherStartFailure.__init__,1
4566,pyre-check.client.commands.info.Info.get,1
4567,pyre-check.client.commands.info.Info.__init__,1
4568,str.ljust,1
4569,pyre-check.client.commands.infer.RawInferOutput.split_by_path,1
4570,pyre-check.client.commands.infer.ModuleAnnotations.write_stubs,1
4571,pyre-check.client.commands.infer.AnnotateModuleInPlace.__init__,1
4572,pyre-check.client.commands.infer.TypeAnnotation.is_simple,1
4573,pyre-check.client.commands.infer.AnnotationFixer.sanitize,1
4574,pyre-check.client.commands.infer.RawInferOutput.qualifiers_by_path,1
4575,pyre-check.client.commands.infer.ModuleAnnotations._class_stub,1
4576,pyre-check.client.commands.infer.ModuleAnnotations.classes,1
4577,pyre-check.client.commands.infer.Parameter.__init__,1
4578,pyre-check.client.commands.infer.ModuleAnnotations._relativize,1
4579,pyre-check.client.commands.infer.ModuleAnnotations._indent,1
4580,pyre-check.client.commands.infer.Parameter.to_stub,1
4581,pyre-check.client.commands.infer.AnnotationFixer.__init__,1
4582,libcst._nodes.expression.Attribute.__init__,1
4583,pyre-check.client.commands.infer.AnnotateModuleInPlace.annotate_code,1
4584,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.ApplyTypeAnnotationsVisitor.store_stub_in_context,1
4585,pyre-check.client.libcst_vendored_visitors._apply_type_annotations.ApplyTypeAnnotationsVisitor.__init__,1
4586,pyre-check.client.commands.incremental.ExitStatus.__init__,1
4587,pyre-check.client.error.Error.relativize_path,1
4588,pyre-check.client.commands.find_symbols.SymbolInfo.__init__,1
4589,pyre-check.client.commands.expression_level_coverage.CoveragePaths.__init__,1
4590,pyre-check.client.language_server.remote_index.AbstractRemoteIndex.prepare_call_hierarchy,1
4591,pyre-check.client.language_server.remote_index.AbstractRemoteIndex.hover,1
4592,pyre-check.client.language_server.remote_index.AbstractRemoteIndex.definition,1
4593,pyre-check.client.commands.daemon_querier.RemoteIndexBackedQuerier.get_definition_locations_from_glean,1
4594,pyre-check.client.language_server.remote_index.AbstractRemoteIndex.call_hierarchy_from_item,1
4595,pyre-check.client.commands.daemon_querier.PersistentDaemonQuerier._query_is_typechecked,1
4596,pyre-check.client.language_server.protocol.ReferencesResponse.to_lsp_references_response,1
4597,pyre-check.client.language_server.protocol.DefinitionResponse.to_lsp_definition_response,1
4598,pyre-check.client.commands.daemon_querier.PersistentDaemonQuerier._query_modules_of_path,1
4599,pyre-check.client.language_server.code_navigation_request.DefinitionResponse.to_lsp_definition_response,1
4600,pyre-check.client.language_server.code_navigation_request.PyreCompletionItem.to_lsp_completion_item,1
4601,pyre-check.client.commands.coverage.FileCoverage.__init__,1
4602,pyre-check.client.commands.coverage.CoverageCollector.covered_and_uncovered_lines,1
4603,pyre-check.client.coverage_data.ModuleModeCollector.is_strict_module,1
4604,pyre-check.client.commands.coverage.CoverageCollector.__init__,1
4605,pyre-check.client.commands.coverage.CoverageCollector.uncovered_functions,1
4606,pyre-check.client.commands.coverage.CoverageCollector.covered_functions,1
4607,set.__isub__,1
4608,pyre-check.client.commands.coverage.CoveredAndUncoveredLines.__init__,1
4609,pyre-check.client.commands.code_navigation.PyreCodeNavigationDaemonLaunchAndSubscribeHandler.get_type_errors_availability,1
4610,pyre-check.client.commands.check.CheckResult.__init__,1
4611,pyre-check.client.command_arguments.PysaSavedStateArguments.serialize,1
4612,asyncio.futures.Future.cancel,1
4613,pyre-check.client.background_tasks.TaskManager._run_task,1
4614,pyre-check.client.background_tasks.Task.run,1
4615,pyre-check.client.frontend_configuration.Base.get_existent_unwatched_dependency,1
4616,pyre-check.client.frontend_configuration.Base.get_buck_isolation_prefix,1
4617,pyre-check.client.frontend_configuration.Base.uses_buck2,1
4618,pyre-check.client.frontend_configuration.Base.get_buck_bxl_builder,1
4619,pyre-check.client.frontend_configuration.Base.is_source_directories_defined,1
4620,pyre-check.client.frontend_configuration.Base.get_existent_source_directories,1
4621,pyre-check.client.frontend_configuration.Base.get_buck_mode,1
4622,pyre-check.client.backend_arguments.WithUnwatchedDependencySourcePath.get_checked_directory_allowlist,1
4623,pyre-check.client.frontend_configuration.Base.get_only_check_paths,1
